Date,Time,CS20-Case,Shattered-Web-Case,Prisma-Case,Danger-Zone-Case,Horizon-Case,Clutch-Case,Spectrum-2-Case,Operation-Hydra-Case,Spectrum-Case,Glove-Case,Gamma-2-Case,Gamma-Case,Chroma-3-Case,Operation-Wildfire-Case,Revolver-Case,Shadow-Case,Falchion-Case,Chroma-2-Case,Chroma-Case,Operation-Vanguard-Weapon-Case,Operation-Breakout-Weapon-Case,Huntsman-Weapon-Case,Operation-Phoenix-Weapon-Case,CS:GO-Weapon-Case-3,Winter-Offensive-Weapon-Case,CS:GO-Weapon-Case-2,Operation-Bravo-Case,CS:GO-Weapon-Case,Prisma-2-Case
05/04/2020,17:06:08,401544,92398,510133,416419,694831,1002570,1252520,2333,329229,171787,433142,396753,400755,129438,266044,200285,107367,490297,39523,22597,135748,4696,122800,4848,1426,2250,739,760,1
05/04/2020,17:22:33,401744,92587,509924,416188,694444,1001519,1252718,2328,328795,171864,433267,396910,400844,129444,266129,200373,107517,490416,39543,22630,135675,4696,122833,4825,1420,2250,746,759,1
05/04/2020,17:36:31,401715,92886,510122,416761,694113,999313,1253715,2330,329057,172147,433049,397388,400694,129448,266158,200435,107553,490433,39544,22764,135727,4700,122788,4825,1418,2245,738,757,1
05/04/2020,17:46:14,402145,92883,510198,417127,694420,998564,1253244,2333,329143,172046,433396,397538,400630,129420,266454,200283,107608,490722,39536,22778,135792,4696,122802,4820,1424,2247,739,757,1
05/04/2020,17:59:14,402262,92867,510515,417626,693760,997635,1253476,2363,328974,172194,433477,397581,400654,129522,266497,200285,107622,490656,39603,22784,135953,4697,122878,4813,1427,2246,745,758,1
05/04/2020,18:12:38,402268,92806,510688,417941,693808,997740,1253636,2364,328931,172415,433681,397886,401014,129572,266646,200363,107608,490696,39636,22770,135889,4677,123154,4812,1427,2248,746,759,1
05/04/2020,18:26:50,402310,92937,511024,418528,693611,997858,1253307,2363,328799,172926,433832,398295,401388,128611,266483,200645,107646,490787,39628,22802,135845,4694,123311,4817,1429,2252,748,760,1
05/04/2020,18:38:51,402494,92960,511267,419163,693512,997987,1253312,2365,328774,173071,433699,397829,401419,128549,266532,200691,107508,490604,39653,22798,135841,4685,123251,4818,1429,2258,749,756,1
05/04/2020,18:46:20,402536,93018,511636,419136,693354,997999,1253285,2383,328720,173144,433869,397730,401349,128632,266532,200794,107551,490501,39556,22801,135928,4686,123428,4815,1432,2259,748,758,1
05/04/2020,18:56:32,402393,92996,511982,419638,693172,998464,1252738,2380,328627,173165,433911,397958,401354,128657,266432,200840,107629,490565,39560,22807,135915,4691,123289,4806,1431,2259,746,758,1
05/04/2020,21:29:05,405379,92443,514973,420257,693039,1004091,1250365,2327,328721,174067,437407,399645,402011,129995,265964,201654,107605,490835,39723,22646,136682,4703,123102,4882,1449,2282,718,754,1
05/04/2020,21:36:19,405434,92430,515094,420108,693065,1004640,1251016,2327,328763,174192,437261,399756,402242,129919,266075,201610,107531,490731,39717,22673,136625,4709,123321,4882,1450,2283,716,756,1
05/04/2020,21:46:34,405984,92453,515664,420587,693437,1005196,1250730,2327,328733,174521,437318,399907,402466,129965,266080,201612,107545,490765,39692,22665,136650,4705,123315,4880,1450,2277,715,756,1
05/04/2020,21:56:18,406161,92413,516034,420716,693494,1005503,1250227,2325,328818,174615,437279,400026,402572,129238,266127,201667,107565,490867,39683,22473,137068,4712,123210,4866,1449,2281,718,754,1
05/04/2020,22:06:19,406401,92324,516511,420329,694089,1005538,1250591,2325,329082,174747,437176,400235,402559,129241,266124,201727,107555,490871,39702,22471,137131,4713,123198,4862,1445,2285,721,754,1
05/04/2020,22:16:19,406466,92233,516540,420502,694195,1005588,1251055,2326,329155,174775,437304,400371,402620,129279,266164,201759,107583,490948,39691,22476,137262,4715,123144,4852,1445,2287,724,752,1
05/04/2020,22:26:43,406587,92191,516453,420449,694368,1005945,1250883,2327,329354,174799,437356,400416,402811,129261,266172,201799,107484,491175,39685,22474,137223,4714,123142,4845,1448,2285,720,751,1
05/04/2020,22:36:41,406780,92086,516860,420340,694040,1006378,1251412,2328,329315,174820,437072,399830,402892,129220,266140,201753,107458,491175,39688,22467,137314,4714,123034,4833,1446,2285,719,749,1
05/04/2020,22:46:30,407370,92011,517152,420501,694070,1006541,1250507,2323,329164,174892,436620,399666,402976,129223,265907,201726,107434,491269,39698,22467,137341,4703,123070,4835,1443,2288,719,746,1
05/04/2020,22:57:31,407346,91977,517278,420507,694113,1006665,1251106,2323,329151,175044,436628,399571,403293,129223,266281,201607,107450,491405,39719,22467,137341,4697,123159,4834,1442,2291,722,749,1
05/04/2020,23:07:30,407439,91906,517475,420837,693777,1007245,1250909,2329,329401,175122,436859,399775,403433,129221,265920,201578,107481,491475,39845,22422,137405,4686,123189,4837,1447,2291,722,751,1
05/04/2020,23:16:55,407439,91908,517589,420837,693822,1007245,1250517,2337,329610,175038,437199,399830,403789,129171,266024,201406,107570,491460,40003,22450,137411,4685,123247,4834,1449,2307,723,753,1
05/04/2020,23:26:39,407758,91888,517748,420649,693607,1007586,1249871,2337,329587,175106,437522,399494,403903,129127,265955,201454,107593,491481,39993,22453,137342,4679,123273,4919,1445,2308,726,752,1
05/04/2020,23:36:37,407853,91753,517778,420775,693659,1007880,1248911,2337,329595,175199,437644,399740,404046,129109,265755,201460,107520,491001,39975,22461,137382,4659,123288,4903,1446,2309,732,754,1
05/04/2020,23:46:23,408028,91758,517937,420619,693715,1007924,1245979,2337,329576,175319,437584,399639,404147,129125,265880,201715,107517,491010,39897,22455,137366,4660,123302,4877,1446,2325,733,754,1
05/04/2020,23:56:29,407952,91823,518020,420419,693720,1008023,1245346,2335,329570,175381,437610,399789,404225,129134,265876,201731,107464,491024,39893,22452,137353,4640,123220,4857,1450,2320,737,755,1
06/04/2020,10:02:42,412705,94215,522147,427900,694826,1012697,1238651,2337,327435,179097,434866,397736,406655,129722,267015,202304,107428,490409,40606,22932,136881,4594,122580,4639,1471,2373,756,763,1
06/04/2020,10:16:20,412605,94110,522519,427970,695233,1012529,1238399,2340,327352,179194,434468,397333,407362,129802,267029,202365,107434,490394,40611,22930,136879,4594,122577,4577,1471,2375,756,766,1
06/04/2020,10:25:53,412632,94134,522101,427956,695550,1012501,1238752,2342,327390,179397,434535,397454,407258,129878,267018,202391,107450,490625,40765,22906,137134,4594,122525,4573,1471,2375,757,768,1
06/04/2020,10:35:58,412477,94173,521837,427981,695740,1012403,1238747,2344,327412,180143,434939,397909,407487,129928,267262,202381,107440,490509,40777,22909,137126,4596,122479,4567,1468,2386,759,769,1
06/04/2020,10:46:00,412436,94297,522379,427452,695875,1011759,1238783,2346,327472,180429,434939,398161,407701,129889,266724,202365,107404,490232,40460,22931,137391,4604,122482,4557,1472,2390,759,771,1
06/04/2020,10:56:02,412384,94349,522072,427215,695968,1011813,1239130,2346,327173,180387,434875,398616,407952,130070,266854,202348,107471,490496,40498,22963,137418,4606,122919,4557,1476,2400,759,769,1
06/04/2020,11:06:27,412354,94431,522029,427253,695756,1012181,1239157,2349,327134,180409,434739,398997,408155,130248,266803,202458,107496,490542,40495,22997,137539,4608,123126,4554,1475,2400,758,771,1
06/04/2020,11:16:24,412628,94514,522214,427317,695605,1011957,1238570,2353,327117,180361,434909,399181,408344,130248,266817,202489,107495,490637,40493,22992,137663,4608,123127,4553,1478,2400,756,767,1
06/04/2020,11:25:56,413342,94419,522051,427499,695841,1012446,1238247,2353,327105,180321,434829,399382,408502,130237,266920,202360,107795,490690,40507,22989,137657,4592,123150,4549,1476,2402,755,765,1
06/04/2020,11:36:05,413903,94399,522078,427852,696152,1012921,1238327,2352,327322,180297,434728,399510,408892,130392,267097,202057,108032,490760,40496,22972,137608,4523,123244,4548,1475,2403,750,765,1
06/04/2020,12:50:42,414947,94565,522781,428934,696457,1013228,1240572,2364,327772,181057,435780,399135,409222,130427,267836,202377,108593,490828,40528,22961,138035,4621,123177,4530,1484,2406,763,764,1
06/04/2020,12:56:53,415239,94740,522723,428632,696263,1013142,1240403,2359,327893,180897,435883,399260,409352,130430,267881,202389,108593,490601,40401,22964,138022,4631,123133,4530,1486,2406,763,764,1
06/04/2020,13:06:10,415464,94890,522770,428642,696254,1013027,1240569,2360,327886,180906,435919,399377,409149,130445,267826,202390,108601,490271,40485,22969,138056,4635,122931,4551,1486,2406,762,767,1
06/04/2020,13:16:30,415749,95094,522376,429011,696198,1012236,1240574,2361,328076,181016,436062,399591,409314,130477,268164,202441,108530,489477,40484,22942,138283,4636,123064,4532,1486,2405,761,766,1
06/04/2020,13:26:09,416195,95113,522442,429500,696330,1005400,1241204,2362,326121,181221,435997,399715,409367,130547,268083,202715,108521,489379,40462,22936,138554,4634,122978,4512,1486,2406,760,767,1
06/04/2020,13:36:19,416444,95026,522294,429529,696235,1004973,1240142,2361,326105,181393,436059,399726,409434,130583,268115,202812,108531,489490,40465,22931,138578,4628,122912,4521,1487,2407,761,768,1
06/04/2020,13:46:05,416294,95378,521893,429556,696441,1004554,1240365,2366,326133,181220,436501,399888,409446,130601,268427,202782,108528,489263,40361,22962,138692,4632,122836,4564,1491,2408,760,769,1
06/04/2020,13:56:47,416682,95284,520848,429434,696538,1005131,1240490,2364,326087,181450,436752,400646,409429,130626,268555,202821,108521,489195,40271,22972,138594,4633,122771,4561,1492,2409,763,768,1
06/04/2020,14:05:42,416970,95191,520435,428789,696560,1005380,1240366,2368,326161,181621,437007,400564,408303,130715,268551,202824,108530,488794,40259,22957,138577,4632,122753,4563,1494,2411,762,768,1
06/04/2020,14:15:58,416245,95158,520970,428596,696510,1006121,1240757,2375,326238,181842,437413,400520,408411,130778,268711,202820,108485,488436,40222,22996,138651,4645,122775,4560,1492,2411,768,770,1
06/04/2020,14:26:28,416444,95304,521110,428517,696228,1006690,1241052,2376,326324,181736,437794,400248,408706,130744,268706,203057,108480,488484,40199,23069,138645,4662,122827,4555,1494,2413,771,771,1
06/04/2020,14:36:39,415462,95584,520893,428260,695880,1007156,1241342,2379,325938,181642,437900,400453,408731,130763,268908,203076,108475,488342,40177,23066,138624,4655,122789,4536,1494,2414,771,771,1
06/04/2020,14:46:40,415460,95609,520858,428315,695944,1007945,1241944,2380,325926,181938,437736,400184,408784,130787,268908,203167,108440,488265,40168,23038,138715,4659,122699,4526,1484,2420,774,776,1
06/04/2020,14:56:45,415602,95610,521094,428052,695995,1007794,1242427,2377,326098,181848,437870,400362,409092,130812,268936,203439,108414,488229,40164,22993,138790,4660,122691,4524,1486,2419,778,776,1
06/04/2020,15:06:17,416195,95705,520829,427975,695834,1007792,1242634,2386,326117,181472,437682,400412,409081,130915,268975,203664,108297,488325,40165,22996,138668,4660,122685,4524,1488,2418,776,779,1
06/04/2020,17:16:16,418549,96601,519362,429135,693863,1012560,1242042,2385,327269,183513,437666,401273,409802,130747,269928,204069,108765,489192,40181,22724,139121,4659,122762,4523,1508,2426,771,767,1
06/04/2020,18:30:58,419311,97230,520263,429568,693940,1015019,1244291,2414,327561,183349,438120,401780,410927,131032,271283,204185,108738,490267,39558,22565,139970,4669,123599,4510,1513,2442,781,774,1
06/04/2020,18:46:57,419401,97089,520320,429818,694282,1015345,1243499,2416,327479,183845,438447,401795,411120,130703,271381,204358,108755,490408,39539,22584,140313,4667,124121,4515,1520,2443,784,772,1
06/04/2020,18:56:48,419310,97141,520498,429566,694399,1015985,1242685,2409,327449,183857,438522,401857,411111,130788,271400,204358,108763,490440,39495,22575,140397,4669,124191,4513,1508,2432,786,773,1
06/04/2020,19:06:42,419175,97083,520680,429509,694316,1015387,1242951,2418,327502,184128,438379,401922,411203,130808,271452,204374,108759,490646,39472,22565,140391,4664,124335,4525,1510,2434,788,777,1
06/04/2020,19:16:56,419346,97064,520235,430031,694409,1015568,1243002,2413,327641,184224,438615,401972,411414,130811,271326,204395,109032,490588,39556,22535,140450,4658,124304,4515,1507,2429,790,778,1
06/04/2020,19:27:03,419569,97232,520297,430464,694302,1016057,1243196,2415,327672,184172,438731,402217,411552,130678,271523,204446,109043,490337,39616,22520,140557,4659,124292,4520,1515,2430,790,778,1
06/04/2020,22:59:00,418135,97025,523389,431298,695210,1018734,1247199,2422,328920,186415,442177,403458,411762,131342,272401,206458,110136,492963,40266,22520,141095,4730,124831,4576,1569,2440,801,792,1
06/04/2020,23:06:41,418428,97135,523611,431688,695351,1018177,1247374,2422,329107,186817,442457,403768,411740,131356,272423,206459,110211,493011,40154,22540,141095,4738,124948,4616,1573,2440,798,791,1
06/04/2020,23:16:57,418501,97087,523921,431836,694994,1018307,1247439,2421,329039,187005,442622,403815,411794,131441,272460,206465,110147,493386,40005,22559,141113,4741,124952,4597,1573,2445,799,793,1
06/04/2020,23:27:04,418970,96893,523869,432664,695019,1017560,1248145,2425,329097,187107,442718,403799,412006,131481,272408,206779,110181,493509,39888,22548,141106,4749,124939,4595,1571,2460,797,794,1
06/04/2020,23:36:51,419097,96916,523953,432843,694918,1017119,1248133,2429,329191,187111,442847,403829,412068,131483,272576,206850,110237,493650,39559,22543,141087,4750,124898,4598,1568,2462,793,793,1
06/04/2020,23:46:58,419367,96927,523981,432999,695224,1016839,1248582,2431,329190,187186,443057,403367,412182,131535,272601,206888,110212,493763,39569,22542,141063,4751,124796,4598,1574,2464,795,792,1
06/04/2020,23:57:05,420462,96935,524282,433403,695657,1012879,1249896,2437,328345,187711,443048,403159,412132,131539,272637,207203,110164,493767,39551,22561,141018,4746,125062,4600,1567,2466,796,796,1
07/04/2020,00:06:12,420535,97049,524294,433490,696028,1011313,1250343,2439,328099,187856,443013,403031,412177,131565,272836,207290,110153,493866,39261,22562,141183,4747,125041,4602,1563,2475,796,796,1
07/04/2020,00:15:57,420584,97110,524319,433803,696085,1010749,1250541,2440,328164,187941,442991,403031,412284,131569,272841,207313,110315,493767,39648,22557,141403,4746,125298,4605,1563,2476,798,797,1
07/04/2020,00:25:41,420698,97239,524431,434100,696128,1011770,1250665,2436,328400,187987,442978,403290,412554,131614,273041,207410,110301,494009,39725,22536,141571,4744,125315,4614,1568,2475,801,798,1
07/04/2020,00:36:12,420633,97269,524644,434249,696206,1012766,1251208,2442,328535,188284,442973,403359,412593,131576,273031,207437,110291,494054,39943,22536,141484,4746,125355,4607,1565,2479,801,796,1
07/04/2020,00:46:11,420663,97307,524560,434327,696268,1013882,1251512,2439,328696,188350,442984,403398,412639,131731,273019,207485,110279,494073,40092,22540,141421,4750,125244,4608,1564,2473,789,799,1
07/04/2020,12:29:13,425322,100146,526541,432753,696961,1027550,1255716,2454,327045,191894,436862,402524,412294,130456,271936,206855,110313,493011,40523,22460,139687,4944,123083,4594,1559,2396,790,827,1
07/04/2020,19:05:21,427043,99621,529475,439176,699724,1042617,1262434,2493,326034,195161,438662,404346,413724,130971,274980,206822,111107,491724,40585,21769,139877,4986,123177,4591,1602,2418,808,810,1
07/04/2020,19:17:44,427227,99568,529727,439646,699897,1042645,1262733,2490,325748,195114,438705,404553,413492,130961,274975,206929,111148,491698,40585,21739,139946,4993,123089,4596,1596,2419,807,812,1
07/04/2020,19:27:44,427469,99666,529982,439819,699857,1043448,1262178,2492,325749,195388,438779,404477,413424,130947,274958,206956,111173,491744,40579,21738,139781,4995,123059,4602,1597,2422,809,814,1
07/04/2020,19:38:24,427257,99553,530050,439836,699789,1044226,1262443,2490,325635,195685,438977,404328,413828,130782,274943,206968,111138,491644,40594,21744,140031,4990,123024,4602,1598,2427,810,815,1
07/04/2020,19:47:14,427805,99484,530250,439987,700405,1045492,1263230,2494,325442,195849,439139,404459,413933,130792,274980,206956,111062,491692,40564,21754,140100,4994,123003,4601,1598,2428,810,817,1
07/04/2020,19:57:22,427859,99492,530297,439970,700490,1046199,1263348,2497,325508,195899,439255,404449,413814,130799,275045,207150,111076,492001,40548,21756,140288,4991,122967,4593,1596,2435,811,817,1
07/04/2020,20:07:25,428134,99339,530515,440088,700427,1046614,1263516,2509,325570,196024,439524,404629,413822,130758,274972,207157,111082,492032,40534,21754,140372,4983,122967,4583,1592,2434,813,819,1
07/04/2020,20:17:28,428294,99489,530675,440157,700607,1046991,1263571,2510,325588,195637,439730,404653,413845,130818,275208,207157,111112,492138,40540,21749,140508,4979,123009,4585,1590,2434,813,817,1
07/04/2020,20:27:19,428656,99549,530775,440306,700627,1047382,1263741,2513,325542,195613,439864,404602,413825,130985,275331,207152,111146,492150,40589,21719,140493,4970,123009,4586,1594,2440,817,819,1
07/04/2020,20:37:41,428769,99588,530831,440519,700564,1047615,1263956,2513,325441,195728,439991,404611,413900,130983,275324,207335,111115,492140,40545,21713,140424,4975,123022,4587,1595,2439,822,822,1
07/04/2020,20:48:39,428856,99441,531131,440526,700613,1047008,1264492,2508,325306,196055,440069,404616,413939,131047,275419,207393,111072,492050,40548,21736,140550,4983,123052,4582,1595,2448,823,823,1
07/04/2020,20:57:13,429070,99360,531402,441319,700685,1047422,1264542,2501,325279,196162,440468,404823,413173,130867,275608,207476,111044,492080,40629,21710,140358,4985,123028,4582,1595,2447,822,822,1
08/04/2020,11:23:32,428995,100820,537657,444704,700336,1043535,1277561,2504,322521,196771,437223,406416,416472,130854,276520,207747,110954,493612,39427,21927,139165,5000,120125,4669,1611,2498,825,756,1
08/04/2020,16:55:48,433099,102385,541823,444166,703671,1038706,1286978,2528,325306,198250,441911,405780,416385,130543,277124,207239,111277,493692,39331,23697,139789,4983,120038,4699,1634,2518,822,774,1
08/04/2020,17:06:02,433207,102374,541939,444179,704087,1038868,1287185,2530,325432,198249,441736,405770,416801,130543,277192,207378,111144,493777,39269,23698,139739,4983,120348,4706,1634,2516,824,770,1
08/04/2020,17:16:01,433710,102518,542324,444565,704386,1039224,1287251,2528,325428,198176,441791,405876,416909,130280,277131,207475,111167,493667,39257,23702,139775,4981,120410,4704,1634,2518,823,774,1
08/04/2020,17:26:04,433880,102452,542575,445083,704509,1039337,1287675,2527,325445,198511,442415,405973,416912,130255,277155,207499,111169,493502,39250,23709,139675,4973,120248,4703,1636,2518,826,772,1
08/04/2020,17:35:52,433924,102291,542650,445543,704795,1040150,1287761,2528,325482,198164,442560,406025,416929,130230,277004,207505,111215,493565,39255,23678,139682,4972,120180,4704,1639,2520,831,773,1
08/04/2020,18:54:28,434181,102117,544233,447071,705681,1041258,1292252,2537,326088,198610,443963,406644,417696,130080,276638,206426,111500,493790,39194,23638,140392,5011,120101,4708,1636,2557,841,781,1
08/04/2020,19:06:17,433898,102225,544703,447298,705976,1041487,1292396,2537,326034,198577,444000,406694,417779,130007,276798,206412,111471,493837,39379,23624,140634,5017,120106,4707,1634,2552,820,781,1
09/04/2020,12:34:07,435274,99962,544949,451335,713680,1039098,1315759,2542,326351,200111,448803,413482,420533,129533,278895,204430,111990,491960,39899,23191,139710,4978,119145,4617,1701,2157,818,775,1
09/04/2020,12:45:51,435275,99968,545112,451274,713436,1038943,1316480,2538,326299,200135,448858,413505,420739,129536,278749,204434,111994,492060,39910,23178,139706,4980,119187,4610,1703,2152,816,778,1
09/04/2020,12:55:40,434894,99962,545734,451141,713705,1039290,1317418,2646,326375,200076,448801,413474,420828,129541,278752,204263,112002,491921,39864,23182,139791,4978,119184,4602,1713,2153,815,776,1
09/04/2020,17:18:42,436065,99539,546689,450839,713397,1041679,1321343,2636,324596,199887,449166,416119,422201,129891,280998,201214,112272,491942,39720,23185,138956,4947,120211,4582,1713,2172,838,774,1
09/04/2020,17:26:29,436029,99422,546572,450917,713323,1041925,1321293,2615,324593,199788,449249,416143,422242,129884,281010,201207,112260,491921,39699,23174,138986,4947,120244,4582,1713,2171,838,772,1
09/04/2020,17:36:06,435982,99439,546377,450928,713206,1042023,1321197,2614,324456,199953,449139,416119,422348,129844,280940,201241,112258,491926,39706,23167,138894,4952,120248,4581,1711,2171,838,771,1
09/04/2020,17:46:13,436164,99649,546360,450866,712703,1041800,1321860,2723,323617,199991,449054,416315,422386,129853,280984,201241,112263,491998,39729,23164,138889,4954,120507,4582,1717,2173,837,771,1
09/04/2020,17:57:14,436472,99645,546167,450830,712657,1041795,1322121,2815,323805,199935,449000,416026,422698,129908,281010,201243,112208,491732,39779,23148,138733,4952,120443,4578,1730,2173,839,771,1
09/04/2020,18:07:17,437071,99691,546193,450785,713055,1041026,1321788,2822,324267,200120,448826,415973,422753,129915,281006,201259,112186,491686,39792,23145,138663,4947,120471,4576,1764,2178,838,771,1
09/04/2020,18:16:36,437015,99692,546184,450806,713162,1041293,1321908,2814,324189,199980,448848,416130,422907,129977,281138,201276,112169,491665,39799,23107,138423,4953,120556,4577,1765,2185,840,770,1
09/04/2020,19:01:23,437550,99518,546435,450684,713634,1042984,1322824,2816,323812,200257,448472,416355,423638,129867,281422,201132,112071,491289,39711,23068,138526,4960,120480,4584,1786,2176,834,772,1
09/04/2020,19:16:15,437556,99545,546475,450844,713940,1042854,1323314,2814,323495,200240,448333,416415,423651,129874,281827,201182,112010,490364,39748,23056,138545,4950,120477,4586,1780,2177,830,774,1
09/04/2020,19:26:54,437651,99576,546831,451034,714114,1042863,1323406,2806,323337,200304,448314,416465,423666,130094,281879,201170,111917,490280,39735,23050,138562,4954,120491,4585,1784,2179,803,771,1
09/04/2020,19:36:39,437505,99577,547055,450961,714080,1042839,1323576,2809,323269,200479,448421,416491,423742,130168,282184,201221,111906,489950,39748,23046,138643,4958,120723,4593,1775,2185,802,771,1
09/04/2020,19:46:38,437344,99576,547154,450940,714050,1042770,1323905,2810,323255,200351,448340,416595,423785,130131,282184,201076,111917,489825,39684,23037,138680,4976,120433,4586,1775,2187,803,778,1
09/04/2020,19:56:36,437418,99512,547163,451013,714197,1042924,1323892,2811,323286,200438,448341,416681,423776,130138,282195,201039,111938,489391,39706,23016,138653,4973,120351,4585,1772,2185,802,774,1
09/04/2020,20:05:59,437617,99505,547095,451262,714306,1042913,1324332,2811,323363,200455,448360,417002,423792,130130,282185,201065,111885,489119,39692,23013,138737,4964,120323,4582,1769,2179,803,772,1
09/04/2020,20:16:29,437693,99525,547258,451332,714475,1043328,1324138,2814,323454,200610,448425,417003,423934,130039,282187,201071,111891,489161,39894,23012,138825,4963,120159,4581,1763,2180,801,770,1
09/04/2020,20:28:31,437674,99534,547007,451053,714544,1043361,1323882,2815,323430,200714,448373,416905,423892,130141,282108,201018,111879,489164,39906,23006,139075,4945,120053,4585,1764,2183,806,775,1
09/04/2020,20:38:01,437711,99557,547308,451582,714642,1043774,1324205,2820,323623,201088,448541,416906,423964,130221,282115,200950,111878,489099,39911,23023,139123,4944,120194,4587,1759,2183,806,774,1
09/04/2020,20:48:50,438471,99537,547291,451684,714761,1044046,1324100,2822,323667,201101,448664,416805,423979,130299,282111,200852,111824,489135,39882,23004,139517,4941,119923,4581,1756,2183,807,770,1
09/04/2020,20:58:01,438853,99492,547436,451958,714915,1043806,1324082,2819,323938,201133,448645,416802,423997,130274,282133,200869,111798,489110,39878,23035,139555,4940,119834,4594,1762,2195,806,762,1
09/04/2020,21:07:55,438860,99304,547333,451918,714654,1043359,1324002,2820,323866,201264,448686,416171,423974,130210,282192,200837,111674,488824,39879,23053,139628,4934,119505,4592,1764,2202,813,760,1
09/04/2020,21:16:33,439158,99255,547439,452190,714730,1043364,1324155,2817,323791,201534,448650,415683,424039,130236,282188,200810,111658,488838,39932,23064,139912,4933,119469,4592,1772,2202,813,761,1
09/04/2020,21:26:36,439329,98975,547397,452418,714798,1043459,1324355,2818,323764,201599,448539,415770,424339,130255,282225,200802,111638,488839,39947,23058,139985,4951,119413,4615,1768,2205,815,761,1
09/04/2020,21:36:19,439502,98855,547058,452710,714636,1043547,1324257,2817,324111,201228,448436,415744,424416,130148,282195,200774,111647,488187,39949,23054,140063,4944,119393,4616,1765,2211,816,764,1
09/04/2020,21:46:18,439075,98577,547083,452945,714616,1043942,1324598,2819,324196,201075,448437,415788,424181,130162,282301,200777,111629,488090,39964,23013,140155,4956,119144,4618,1770,2212,819,764,1
09/04/2020,21:56:35,438842,98493,547005,452916,714042,1044066,1324625,2817,324639,201398,448598,415666,424259,130187,282314,200783,111620,488233,39970,23010,140356,4960,119248,4620,1760,2199,818,767,1
09/04/2020,22:06:23,438886,98474,545880,453113,714017,1044004,1324731,2817,324699,201688,448887,416108,423916,130181,282051,200828,111654,488437,39977,22993,140442,4956,119191,4621,1762,2198,814,766,1
09/04/2020,22:16:11,439077,98287,546162,453256,714044,1044261,1324830,2809,324826,202125,449018,416206,424196,130157,282134,200848,111645,488596,39986,22996,140612,4956,119341,4627,1766,2197,815,768,1
09/04/2020,22:26:22,438609,98240,546067,453416,714240,1044530,1325112,2821,324944,202432,449101,416223,424190,130179,281943,200818,111604,488566,40063,22995,140783,4954,119304,4632,1768,2195,815,769,1
09/04/2020,22:36:30,439206,98160,546006,453303,714291,1045271,1325633,2824,324881,202798,449388,416216,424260,130433,282055,200760,112007,488503,40060,23002,140670,4949,119170,4639,1771,2203,818,771,1
09/04/2020,22:46:12,439304,98060,545864,453155,713896,1045535,1325801,2829,324838,202814,448931,416445,423645,130494,282177,200852,112021,488757,40098,23005,140150,4942,119019,4638,1769,2201,818,771,1
09/04/2020,22:56:10,439271,97966,546259,452852,714122,1045982,1326323,2831,324998,202979,448916,416396,423582,130558,282217,200895,111997,488715,40106,23062,140212,4942,119190,4637,1776,2200,818,776,1
10/04/2020,09:46:05,441621,98448,550905,456890,710724,1057574,1324677,2800,323540,202402,447411,416177,425790,130213,283121,201628,110991,487338,39020,23066,140061,4825,113368,4648,1738,2235,774,710,1
10/04/2020,11:30:56,441938,98405,551691,458425,712597,1061796,1327443,2791,323335,202931,448135,415669,426068,129553,284679,202351,111141,487411,39050,23064,142106,4832,112792,4635,1740,2271,777,711,1
10/04/2020,11:45:47,441151,98393,552008,458698,712679,1062367,1327895,2814,323391,203496,448292,415826,425963,129591,284924,202335,111103,487534,39055,23072,142255,4836,112861,4637,1742,2268,776,716,1
10/04/2020,11:55:36,441106,98451,551852,458903,712825,1062726,1327448,2815,323482,203850,448500,415916,426276,129601,284992,202260,111122,487420,39086,23077,142212,4840,112744,4641,1741,2266,778,720,1
10/04/2020,12:05:39,441212,98335,552072,458723,712792,1063287,1327033,2814,323578,204030,448537,416350,426353,129651,285006,202304,111117,487462,39201,23081,142189,4836,112694,4639,1745,2268,780,721,1
10/04/2020,12:15:45,441327,98334,552264,458977,712866,1063228,1326919,2810,323733,204527,448312,416585,426455,129671,285039,202338,111140,487427,39193,23090,142153,4827,112733,4634,1738,2267,778,722,1
10/04/2020,12:25:44,441412,98436,552334,459499,713083,1063305,1326778,2811,323644,204564,448181,416635,426498,129693,284991,202351,111142,487457,39194,23077,142104,4835,112714,4635,1739,2256,778,722,1
10/04/2020,12:36:06,441282,98477,552333,459535,713104,1063247,1326753,2810,323896,204562,448417,416920,426556,129756,285080,202231,111148,487427,39209,23069,142013,4842,112760,4632,1740,2252,779,721,7210
10/04/2020,12:46:11,441267,98443,552378,459301,712972,1063732,1327279,2809,323951,204341,448644,417143,426405,129779,285160,202254,111166,487487,39223,23068,142018,4840,112814,4630,1741,2256,777,724,7268
10/04/2020,12:56:15,441490,98464,552368,459220,713127,1063836,1327757,2810,323952,204125,448916,417325,426599,129761,285263,201695,111145,487409,39205,23070,142147,4848,113027,4632,1742,2254,785,724,7277
10/04/2020,13:06:07,441275,98384,552480,459285,713190,1063902,1328428,2809,323917,204138,449145,417174,426658,129809,285268,201699,111119,487401,39193,23067,142060,4848,113137,4638,1751,2253,782,725,7317
10/04/2020,13:16:15,441406,98406,552553,459565,713307,1063764,1328562,2809,323912,204342,449228,417073,426696,129892,285479,201896,111094,487291,39189,23063,142122,4845,113001,4641,1750,2254,782,726,7337
